date,equity,holding,branch,cash,shares
2022-08-02,84691.21769852213,TECS,bear_trend_inverse,4515.00773758463,27
2022-08-03,78295.92228836588,TECS,bear_trend_inverse,4515.00773758463,27
2022-08-04,77308.40519852213,TECS,bear_trend_inverse,4515.00773758463,27
2022-08-05,77849.19621414713,TECS,bear_trend_inverse,4515.00773758463,27
2022-08-08,79800.691087194,TECS,bear_trend_inverse,4515.00773758463,27
2022-08-09,82010.83488602213,TECS,bear_trend_inverse,4515.00773758463,27
2022-08-10,77338.98554998351,TECL,bear_trend_long,3852.299179133901,1834
2022-08-11,81655.03875780817,TECS,bear_trend_inverse,4201.879822261297,29
2022-08-12,76957.84588671442,TECS,bear_trend_inverse,4201.879822261297,29
2022-08-15,75594.13787890192,TECS,bear_trend_inverse,4201.879822261297,29
2022-08-16,76149.7186894488,TECS,bear_trend_inverse,4201.879822261297,29
2022-08-17,77806.15746890346,TQQQ,bull_trend,3926.965026963153,4157
2022-08-18,78839.39823488946,TECL,bear_trend_long,3908.299754664855,1780
2022-08-19,79068.71071467297,TECS,bear_trend_inverse,5310.428488110469,28
2022-08-22,79280.74344783467,TECL,bear_trend_long,4136.572915608107,2060
2022-08-23,78809.67551116005,TECS,bear_relative_inverse,6771.2538803006755,25
2022-08-24,78657.2707260038,TECS,bear_relative_inverse,6771.2538803006755,25
2022-08-25,75065.1564681913,TECS,bear_relative_inverse,6771.2538803006755,25
2022-08-26,83838.64889983193,TECS,bear_relative_inverse,6771.2538803006755,25
2022-08-29,86886.48825530068,TECS,bear_relative_inverse,6771.2538803006755,25
2022-08-30,89346.56515959755,TECS,bear_relative_inverse,6771.2538803006755,25
