Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2021-10-01T20:00:00Z,TQQQ,0,-76471,Stop Market,Canceled,0,"Monthly stop reset" 
2021-11-01T13:31:00Z,TQQQ,37.32997837275,-76471,Market On Close,Filled,-2854660.7761426,"Monthly rotation to TECL" 
2021-11-01T13:31:00Z,TECL,65.534252634,42466,Market On Close,Filled,2782977.5723554,"Monthly rotation to TECL" 
2021-11-01T20:00:00Z,TECL,0,-42466,Stop Market,Canceled,0,"Monthly stop reset" 
2021-12-01T14:31:00Z,TECL,70.922398986,-42466,Market On Close,Filled,-3011790.5953395,"Monthly rotation to TQQQ" 
2021-12-01T14:31:00Z,TQQQ,36.9511752225,81415,Market On Close,Filled,3008379.9307398,"Monthly rotation to TQQQ" 
2021-12-01T21:00:00Z,TQQQ,0,-81415,Stop Market,Canceled,0,"Monthly stop reset" 
2022-01-03T20:50:00Z,TQQQ,34.997624935,-81415,Stop Market,Filled,-2849331.634083,"10.5% monthly-reset stop" 
2022-02-01T14:31:00Z,GLD,168.23,17142,Market On Close,Filled,2883798.66,"Monthly rotation to GLD" 
2022-02-01T21:00:00Z,GLD,0,-17142,Stop Market,Canceled,0,"Monthly stop reset" 
2022-03-01T20:50:00Z,GLD,0,-17142,Stop Market,Canceled,0,"Monthly stop reset" 
2022-04-01T19:50:00Z,GLD,0,-17142,Stop Market,Canceled,0,"Monthly stop reset" 
2022-05-02T19:50:00Z,GLD,0,-17142,Stop Market,Canceled,0,"Monthly stop reset" 
2022-06-01T19:50:00Z,GLD,0,-17142,Stop Market,Canceled,0,"Monthly stop reset" 
2022-07-01T19:50:00Z,GLD,0,-17142,Stop Market,Canceled,0,"Monthly stop reset" 
2022-08-01T19:50:00Z,GLD,0,-17142,Stop Market,Canceled,0,"Monthly stop reset" 
2022-09-01T19:50:00Z,GLD,0,-17142,Stop Market,Canceled,0,"Monthly stop reset" 
2022-10-03T19:50:00Z,GLD,0,-17142,Stop Market,Canceled,0,"Monthly stop reset" 
2022-11-01T19:50:00Z,GLD,0,-17142,Stop Market,Canceled,0,"Monthly stop reset" 
2022-12-01T20:50:00Z,GLD,0,-17142,Stop Market,Canceled,0,"Monthly stop reset" 
2023-01-03T20:50:00Z,GLD,0,-17142,Stop Market,Canceled,0,"Monthly stop reset" 
2023-02-01T20:50:00Z,GLD,0,-17142,Stop Market,Canceled,0,"Monthly stop reset" 
2023-03-01T20:50:00Z,GLD,0,-17142,Stop Market,Canceled,0,"Monthly stop reset" 
